military_occupation_id,job_code,preparation_needed,match_type,pay_grade
2413,47-2031.01,,crosswalk,
2413,47-2221.00,,crosswalk,
2413,17-2112.00,,crosswalk,
2414,47-1011.00,,crosswalk,
2415,23-1023.00,,crosswalk,
2415,23-1011.00,,crosswalk,
2416,23-1023.00,,crosswalk,
2416,23-1011.00,,crosswalk,
2417,47-2152.02,,crosswalk,
2418,23-1011.00,,crosswalk,
2419,49-9021.02,,crosswalk,
2420,51-8031.00,,crosswalk,
2421,17-2061.00,,crosswalk,
2422,35-2012.00,,crosswalk,
2422,35-2021.00,,crosswalk,
2423,33-2011.01,,crosswalk,
2424,35-2012.00,,crosswalk,
2424,35-2021.00,,crosswalk,
2424,13-1111.00,,crosswalk,
2426,13-1111.00,,crosswalk,
2427,11-3011.00,,crosswalk,
2427,11-9041.00,,crosswalk,
2427,17-2051.00,,crosswalk,
2427,47-4011.00,,crosswalk,
2427,11-9021.00,,crosswalk,
2427,13-1051.00,,crosswalk,
2427,25-1032.00,,crosswalk,
2427,17-2081.00,,crosswalk,
2427,51-1011.00,,crosswalk,
2427,11-1021.00,,crosswalk,
2427,13-1081.00,,crosswalk,
2427,43-1011.00,,crosswalk,
2427,13-1041.04,,crosswalk,
2427,17-2112.00,,crosswalk,
2427,13-1111.00,,crosswalk,
2427,13-1161.00,,crosswalk,
2427,43-3061.00,,crosswalk,
2427,27-2012.03,,crosswalk,
2427,11-9141.00,,crosswalk,
2427,13-1023.00,,crosswalk,
2428,11-9021.00,,crosswalk,
2429,47-2051.00,,crosswalk,
2429,47-2031.01,,crosswalk,
2429,47-2221.00,,crosswalk,
2429,17-2112.00,,crosswalk,
2430,11-9021.00,,crosswalk,
2430,13-1051.00,,crosswalk,
2430,43-1011.00,,crosswalk,
2430,13-1041.04,,crosswalk,
2430,17-2112.00,,crosswalk,
2430,13-1081.00,,crosswalk,
2430,13-1111.00,,crosswalk,
2430,13-1161.00,,crosswalk,
2430,43-3061.00,,crosswalk,
2430,27-2012.03,,crosswalk,
2430,11-9141.00,,crosswalk,
2430,13-1023.00,,crosswalk,
2430,11-3061.00,,crosswalk,
2430,27-2012.05,,crosswalk,
2430,27-3042.00,,crosswalk,
2431,47-1011.00,,crosswalk,
2432,47-2152.02,,crosswalk,
2433,51-8031.00,,crosswalk,
2434,49-9021.02,,crosswalk,
2435,17-2061.00,,crosswalk,
2436,17-2121.01,,crosswalk,
2457,27-2041.01,,crosswalk,
2458,51-6011.00,,crosswalk,
2437,49-3011.00,,crosswalk,
2439,53-5031.00,,crosswalk,
2441,11-3131.00,,crosswalk,
2461,33-1012.00,,crosswalk,
2462,33-1012.00,,crosswalk,
2462,49-3031.00,,crosswalk,
2444,47-5031.00,,crosswalk,
2445,23-1011.00,,crosswalk,
2446,27-2041.01,,crosswalk,
2447,47-2111.00,,crosswalk,
2447,49-2098.00,,crosswalk,
2448,49-2022.00,,crosswalk,
2449,49-9051.00,,crosswalk,
2450,49-2092.00,,crosswalk,
2450,49-9051.00,,crosswalk,
2450,47-2111.00,,crosswalk,
2451,19-4031.00,,crosswalk,
2451,19-4091.00,,crosswalk,
2451,47-4041.00,,crosswalk,
2451,29-9011.00,,crosswalk,
2451,29-9012.00,,crosswalk,
2451,47-2073.00,,crosswalk,
2452,33-1011.00,,crosswalk,
2452,17-2071.00,,crosswalk,
2453,17-2051.00,,crosswalk,
2454,17-2112.00,,crosswalk,
2463,33-1012.00,,crosswalk,
2463,49-3031.00,,crosswalk,
2464,49-3031.00,,crosswalk,
2465,49-2091.00,,crosswalk,
2466,49-2094.00,,crosswalk,
2467,49-3021.00,,crosswalk,
2467,49-3023.01,,crosswalk,
2467,49-3031.00,,crosswalk,
2467,49-3042.00,,crosswalk,
2468,53-1011.00,,crosswalk,
2469,17-2071.00,,crosswalk,
2469,17-2072.00,,crosswalk,
2470,47-2051.00,,crosswalk,
2471,49-2092.00,,crosswalk,
2471,51-4194.00,,crosswalk,
2473,17-2071.00,,crosswalk,
2473,17-2072.00,,crosswalk,
2474,17-2011.00,,crosswalk,
2475,49-9092.00,,crosswalk,
2476,49-9092.00,,crosswalk,
2477,49-9092.00,,crosswalk,
2478,15-1151.00,,crosswalk,
2478,49-2094.00,,crosswalk,
2478,15-1199.05,,crosswalk,
2478,49-9098.00,,crosswalk,
2478,51-9061.00,,crosswalk,
2478,19-4099.03,,crosswalk,
2479,17-2071.00,,crosswalk,
2480,11-9041.00,,crosswalk,
2480,17-2071.00,,crosswalk,
2480,17-2072.00,,crosswalk,
2481,13-1081.00,,crosswalk,
2482,49-1011.00,,crosswalk,
2482,11-9041.00,,crosswalk,
2482,17-2071.00,,crosswalk,
2482,17-2072.00,,crosswalk,
2483,49-1011.00,,crosswalk,
2484,17-2072.00,,crosswalk,
2485,47-2021.00,,crosswalk,
2485,47-2051.00,,crosswalk,
2485,47-2031.01,,crosswalk,
2486,53-2021.00,,crosswalk,
2487,49-2094.00,,crosswalk,
2488,11-9041.00,,crosswalk,
2488,17-2071.00,,crosswalk,
2488,17-2072.00,,crosswalk,
2489,33-3021.01,,crosswalk,
2489,33-3051.01,,crosswalk,
2490,19-2012.00,,crosswalk,
2491,49-2094.00,,crosswalk,
2492,53-2022.00,,crosswalk,
2492,49-2091.00,,crosswalk,
2492,49-2094.00,,crosswalk,
2492,17-3023.01,,crosswalk,
2492,49-1011.00,,crosswalk,
2492,49-9098.00,,crosswalk,
2492,49-9071.00,,crosswalk,
2492,49-9043.00,,crosswalk,
2492,49-2022.00,,crosswalk,
2492,49-9052.00,,crosswalk,
2493,11-9041.00,,crosswalk,
2493,17-2071.00,,crosswalk,
2493,17-2072.00,,crosswalk,
2494,13-1051.00,,crosswalk,
2495,17-2071.00,,crosswalk,
2495,17-2072.00,,crosswalk,
2496,49-2094.00,,crosswalk,
2497,49-2094.00,,crosswalk,
2498,47-2221.00,,crosswalk,
2499,51-2041.00,,crosswalk,
2499,51-4121.06,,crosswalk,
2500,11-3071.02,,crosswalk,
2501,47-2221.00,,crosswalk,
2502,43-5081.03,,crosswalk,
2503,49-3011.00,,crosswalk,
2504,23-2011.00,,crosswalk,
2505,53-2011.00,,crosswalk,
2506,17-2011.00,,crosswalk,
2507,29-1071.00,,crosswalk,
2530,17-3021.00,,crosswalk,
2530,49-3011.00,,crosswalk,
2530,51-2011.00,,crosswalk,
2530,49-3031.00,,crosswalk,
2530,25-2032.00,,crosswalk,
2530,51-2031.00,,crosswalk,
2530,49-1011.00,,crosswalk,
2530,51-4041.00,,crosswalk,
2530,49-9043.00,,crosswalk,
2530,17-3029.01,,crosswalk,
2530,47-2211.00,,crosswalk,
2530,51-4121.07,,crosswalk,
2530,53-6051.07,,crosswalk,
2530,25-1194.00,,crosswalk,
2530,51-4121.06,,crosswalk,
2530,51-4122.00,,crosswalk,
2508,43-5061.00,,crosswalk,
2509,17-3029.01,,crosswalk,
2510,51-4121.06,,crosswalk,
2511,17-3021.00,,crosswalk,
2511,49-3011.00,,crosswalk,
2511,51-2011.00,,crosswalk,
2511,25-2032.00,,crosswalk,
2511,49-1011.00,,crosswalk,
2511,11-1021.00,,crosswalk,
2511,51-4041.00,,crosswalk,
2511,49-9043.00,,crosswalk,
2511,47-2211.00,,crosswalk,
2511,25-1194.00,,crosswalk,
2511,51-4121.06,,crosswalk,
2512,51-9193.00,,crosswalk,
2512,49-2092.00,,crosswalk,
2512,49-2094.00,,crosswalk,
2512,49-1011.00,,crosswalk,
2512,11-1021.00,,crosswalk,
2512,49-9021.01,,crosswalk,
2512,47-3013.00,,crosswalk,
2512,49-9098.00,,crosswalk,
2512,49-9031.00,,crosswalk,
2512,51-9061.00,,crosswalk,
2512,49-9071.00,,crosswalk,
2512,49-3053.00,,crosswalk,
2512,51-8013.00,,crosswalk,
2512,49-9021.02,,crosswalk,
2513,17-3021.00,,crosswalk,
2513,49-3011.00,,crosswalk,
2513,51-2011.00,,crosswalk,
2513,49-1011.00,,crosswalk,
2513,51-4041.00,,crosswalk,
2513,49-9043.00,,crosswalk,
2513,47-2211.00,,crosswalk,
2514,11-1021.00,,crosswalk,
2515,29-1069.08,,crosswalk,
2516,29-1063.00,,crosswalk,
2517,29-1063.00,,crosswalk,
2518,29-1069.02,,crosswalk,
2519,29-1061.00,,crosswalk,
2520,29-1065.00,,crosswalk,
2521,29-1069.06,,crosswalk,
2522,29-1069.04,,crosswalk,
2523,49-2094.00,,crosswalk,
2523,49-2021.00,,crosswalk,
2524,49-3011.00,,crosswalk,
2525,17-3029.01,,crosswalk,
2527,49-3011.00,,crosswalk,
2528,17-3021.00,,crosswalk,
2528,49-3011.00,,crosswalk,
2528,51-2011.00,,crosswalk,
2528,49-3031.00,,crosswalk,
2528,25-2032.00,,crosswalk,
2528,51-2031.00,,crosswalk,
2528,49-1011.00,,crosswalk,
2528,51-4041.00,,crosswalk,
2528,49-9043.00,,crosswalk,
2528,17-3029.01,,crosswalk,
2528,47-2211.00,,crosswalk,
2528,51-4121.07,,crosswalk,
2528,53-6051.07,,crosswalk,
2528,25-1194.00,,crosswalk,
2528,51-4121.06,,crosswalk,
2528,51-4122.00,,crosswalk,
2529,17-3021.00,,crosswalk,
2529,49-3011.00,,crosswalk,
2529,51-2011.00,,crosswalk,
2529,25-2032.00,,crosswalk,
2529,49-1011.00,,crosswalk,
2529,11-1021.00,,crosswalk,
2529,51-4041.00,,crosswalk,
2529,49-9043.00,,crosswalk,
2529,47-2211.00,,crosswalk,
2529,25-1194.00,,crosswalk,
2529,51-4121.06,,crosswalk,
2533,29-1071.00,,crosswalk,
2534,49-9021.02,,crosswalk,
2535,51-8031.00,,crosswalk,
2536,49-9021.02,,crosswalk,
2536,51-8031.00,,crosswalk,
2537,17-3021.00,,crosswalk,
2537,49-3011.00,,crosswalk,
2537,51-2011.00,,crosswalk,
2537,49-3031.00,,crosswalk,
2537,25-2032.00,,crosswalk,
2537,51-2031.00,,crosswalk,
2537,49-1011.00,,crosswalk,
2537,51-4041.00,,crosswalk,
2537,49-9043.00,,crosswalk,
2537,17-3029.01,,crosswalk,
2537,47-2211.00,,crosswalk,
2537,51-4121.07,,crosswalk,
2537,53-6051.07,,crosswalk,
2537,25-1194.00,,crosswalk,
2537,51-4121.06,,crosswalk,
2537,51-4122.00,,crosswalk,
2538,17-3021.00,,crosswalk,
2538,49-3011.00,,crosswalk,
2538,51-2011.00,,crosswalk,
2538,49-3031.00,,crosswalk,
2538,25-2032.00,,crosswalk,
2538,51-2031.00,,crosswalk,
2538,49-1011.00,,crosswalk,
2538,51-4041.00,,crosswalk,
2538,49-9043.00,,crosswalk,
2538,17-3029.01,,crosswalk,
2538,47-2211.00,,crosswalk,
2538,51-4121.07,,crosswalk,
2538,53-6051.07,,crosswalk,
2538,25-1194.00,,crosswalk,
2538,51-4121.06,,crosswalk,
2538,51-4122.00,,crosswalk,
2539,17-3021.00,,crosswalk,
2539,49-3011.00,,crosswalk,
2539,51-2011.00,,crosswalk,
2539,49-3031.00,,crosswalk,
2539,25-2032.00,,crosswalk,
2539,51-2031.00,,crosswalk,
2539,49-1011.00,,crosswalk,
2539,51-4041.00,,crosswalk,
2539,49-9043.00,,crosswalk,
2539,17-3029.01,,crosswalk,
2539,47-2211.00,,crosswalk,
2539,51-4121.07,,crosswalk,
2539,53-6051.07,,crosswalk,
2539,25-1194.00,,crosswalk,
2539,51-4121.06,,crosswalk,
2539,51-4122.00,,crosswalk,
2539,47-2152.01,,crosswalk,
2539,47-2152.02,,crosswalk,
2539,49-9021.02,,crosswalk,
2539,51-8031.00,,crosswalk,
2540,49-3042.00,,crosswalk,
2541,11-1011.00,,crosswalk,
2541,53-1031.00,,crosswalk,
2541,11-1021.00,,crosswalk,
2541,13-1111.00,,crosswalk,
2541,53-5021.02,,crosswalk,
2541,29-9011.00,,crosswalk,
2541,11-3071.02,,crosswalk,
2542,17-3021.00,,crosswalk,
2542,49-3011.00,,crosswalk,
2542,51-2011.00,,crosswalk,
2542,49-3031.00,,crosswalk,
2542,25-2032.00,,crosswalk,
2542,51-2031.00,,crosswalk,
2542,49-1011.00,,crosswalk,
2542,51-4041.00,,crosswalk,
2542,49-9043.00,,crosswalk,
2542,17-3029.01,,crosswalk,
2542,47-2211.00,,crosswalk,
2542,51-4121.07,,crosswalk,
2542,53-6051.07,,crosswalk,
2542,25-1194.00,,crosswalk,
2542,51-4121.06,,crosswalk,
2542,51-4122.00,,crosswalk,
2543,47-5031.00,,crosswalk,
2543,13-1111.00,,crosswalk,
2543,53-5021.01,,crosswalk,
2544,27-2042.02,,crosswalk,
2605,11-9121.00,,crosswalk,
2606,11-9121.00,,crosswalk,
2607,11-9121.00,,crosswalk,
2608,11-9121.00,,crosswalk,
2609,11-9121.00,,crosswalk,
2610,11-9121.00,,crosswalk,
2611,11-9121.00,,crosswalk,
2612,11-9121.00,,crosswalk,
2613,11-9121.00,,crosswalk,
2614,11-9121.00,,crosswalk,
2615,11-9121.00,,crosswalk,
2545,27-2042.02,,crosswalk,
2547,49-1011.00,,crosswalk,
2549,33-3011.00,,crosswalk,
2549,47-2061.00,,crosswalk,
2549,33-3012.00,,crosswalk,
2549,11-9161.00,,crosswalk,
2549,47-5031.00,,crosswalk,
2549,33-1011.00,,crosswalk,
2549,33-1012.00,,crosswalk,
2549,47-4041.00,,crosswalk,
2549,33-3021.06,,crosswalk,
2549,53-3033.00,,crosswalk,
2549,47-2073.00,,crosswalk,
2549,33-3051.01,,crosswalk,
2549,33-9021.00,,crosswalk,
2549,21-1092.00,,crosswalk,
2549,27-4013.00,,crosswalk,
2549,33-9032.00,,crosswalk,
2549,11-9199.07,,crosswalk,
2549,33-3051.03,,crosswalk,
2549,33-3052.00,,crosswalk,
2549,33-9093.00,,crosswalk,
2550,33-3011.00,,crosswalk,
2550,47-2061.00,,crosswalk,
2550,33-3012.00,,crosswalk,
2550,11-9161.00,,crosswalk,
2550,47-5031.00,,crosswalk,
2550,33-1011.00,,crosswalk,
2550,33-1012.00,,crosswalk,
2550,11-1021.00,,crosswalk,
2550,15-1199.04,,crosswalk,
2550,47-4041.00,,crosswalk,
2550,33-3021.06,,crosswalk,
2550,11-3071.03,,crosswalk,
2550,17-3031.02,,crosswalk,
2550,53-5021.02,,crosswalk,
2550,53-5022.00,,crosswalk,
2550,47-2073.00,,crosswalk,
2550,33-3051.01,,crosswalk,
2550,33-9021.00,,crosswalk,
2550,21-1092.00,,crosswalk,
2550,27-4013.00,,crosswalk,
2551,11-9121.00,,crosswalk,
2552,11-9121.00,,crosswalk,
2553,11-9121.00,,crosswalk,
2554,11-9121.00,,crosswalk,
2555,11-9121.00,,crosswalk,
2556,17-3021.00,,crosswalk,
2556,49-3011.00,,crosswalk,
2556,51-2011.00,,crosswalk,
2556,49-3031.00,,crosswalk,
